5769,집여해_보성녹차떡갈비,30분,192,557.0 kcal,"[""돼지고기목살"",""마늘"",""파"",""녹차가루"",""간장"",""설탕"",""물엿"",""참기름"",""맛술"",""후추"",""실파""]"
5767,번데기탕,20분,136,109.0 kcal,"[""번데기"",""양파"",""대파"",""청양고추"",""고추가루"",""마늘"",""소금"",""후추"",""다시마""]"
5766,버섯굴매운탕,20분,101,175.2 kcal,"[""굴"",""느타리버섯"",""새송이버섯"",""팽이버섯""]"
5765,낙지닭한마리전골,60분,91,811.4 kcal,"[""닭"",""낙지"",""삼계탕한방팩"",""양파"",""팽이버섯"",""쪽파"",""고추"",""소금"",""마늘"",""후추""]"
5764,오리지날 버팔로윙,30분,177,827.3 kcal,"[""닭날개"",""셀러리"",""미림"",""소금"",""후추"",""핫소스"",""버터"",""토마토케첩"",""크림치즈소스"",""크림치즈"",""플레인요거트"",""마요네즈"",""소금""]"
5763,실곤약모밀,20분,1534,122.2 kcal,"[""실곤약"",""계란"",""오이"",""대파"",""통깨"",""육수"",""쯔유"",""백설탕"",""미림"",""식초""]"
5759,중국당면볶이,30분,393,596.9 kcal,"[""중국당면"",""어묵"",""대파"",""양파"",""양배추"",""당근"",""피자치즈"",""고추장"",""고추가루"",""설탕"",""올리고당"",""간장""]"
5758,쓰고 남은 기름 활용법,분,218,109.2 kcal,"[""식용유"",""양파"",""대파"",""고추가루""]"
5757,비빔칼국수,25분,478,379.3 kcal,"[""칼국수"",""오이"",""양파"",""양배추"",""김"",""고추장"",""고추가루"",""간장"",""마늘"",""식초"",""설탕"",""올리고당"",""깨소금"",""참기름""]"
5756,단호박 고로케,30분,177,576.3 kcal,"[""단호박"",""스트링치즈"",""캔옥수수"",""당근"",""빵가루"",""식용유"",""소금"",""후추"",""계란""]"
5755,자색고구마칩,30분,42,Null,"[""자색고구마"",""식용유"",""소금"",""후추""]"
5754,오지치즈후라이,30분,399,1073.7 kcal,"[""감자튀김"",""베이컨"",""식용유"",""슬라이스치즈"",""피자치즈"",""파슬리""]"
5753,고갈비구이,30분,381,733.1 kcal,"[""고등어"",""고추장"",""고추가루"",""마늘"",""간장"",""설탕"",""참기름"",""후추"",""쪽파"",""깨""]"
5752,꽈리고추닭불고기,25분,276,440.9 kcal,"[""꽈리고추"",""쥬키니호박"",""마늘"",""닭가슴살"",""고추"",""흑설탕"",""간장"",""맛술"",""청주"",""생강즙"",""물엿"",""참기름"",""후추""]"
5751,논알코올 믹스모히또,10분,360,107.1 kcal,"[""애플민트"",""레몬"",""자몽"",""라임"",""얼음"",""탄산수"",""꿀""]"
5750,집여해_마약육전,30분,250,735.1 kcal,"[""돼지고기등심"",""양파"",""밀가루"",""계란"",""소금"",""후추"",""식용유"",""고추가루"",""간장"",""식초"",""설탕"",""청양고추""]"
5749,태극쿠키,60분,153,533.1 kcal,"[""박력분"",""버터"",""설탕"",""노른자"",""베이킹파우더"",""바닐라익스트랙"",""소금"",""빨강색소"",""파랑색소""]"
5748,타코,30분,124,360.1 kcal,"[""돼지고기앞다리살"",""통조림파인애플"",""양파"",""마늘"",""고추가루"",""큐민가루"",""오레가노"",""소금"",""후추"",""식초"",""토마토"",""청양고추"",""양파"",""고수"",""라임"",""또띠아""]"
5747,육회비빔냉면,40분,118,680.2 kcal,"[""냉면 면"",""냉면육수"",""무쌈"",""오이"",""계란"",""육회"",""육회용고기"",""백설탕"",""소금"",""참기름"",""후추"",""마늘"",""배"",""백설탕"",""소금"",""냉면양념장"",""고추장"",""백설탕"",""고추가루"",""식초"",""매실액"",""사이다"",""통깨""]"
5746,대파삼겹볶음,25분,623,1289.6 kcal,"[""대패삼겹살"",""계란"",""대파"",""고추가루"",""통깨"",""간장소스"",""참소스"",""진간장"",""소금"",""참기름"",""깨소금"",""미림"",""마늘""]"
5743,대구 시골막창,15분,50,Null,"[""대구 시골 생막창"",""대구 수제직화막창""]"
5742,교리김밥,20분,331,670.5 kcal,"[""김밥김"",""계란"",""햄"",""단무지"",""우엉"",""당근"",""오이"",""밥"",""참기름"",""소금"",""소금""]"
5741,무뼈닭발,40분,413,351.6 kcal,"[""무뼈닭발"",""월계수잎"",""소주"",""마늘"",""대파"",""청양고추"",""식용유"",""고추장"",""고추가루"",""마늘"",""간장"",""맛술"",""설탕"",""참기름"",""후추""]"
5740,여수 해물삼합,30분,172,460.1 kcal,"[""대패삼겹살"",""양파"",""미니새송이"",""양배추"",""깻잎"",""대파"",""새우"",""낙지"",""키조개관자"",""묵은지"",""고추가루"",""간장"",""마늘"",""생강"",""맛술"",""설탕"",""참기름""]"
5738,고구마맛탕,30분,329,329.2 kcal,"[""고구마"",""설탕"",""물엿"",""식용유"",""검은깨""]"
5737,바질 돼지고기 덮밥,20분,230,723.4 kcal,"[""밥"",""돼지고기"",""양파"",""쪽파"",""바질"",""민트"",""마늘"",""태국고추"",""청양고추"",""생강"",""계란"",""설탕"",""진간장"",""피시소스"",""굴소스""]"
5736,토마토소면/라면,15분,303,Null,"[""꼬꼬면"",""계란"",""차돌박이"",""홀토마토""]"
5735,시원하게 즐기는 속초물회,20분,55,Null,"[""민어회"",""자숙문어"",""상추"",""깻잎"",""당근"",""오이"",""라임""]"
5734,목포 바지락/모시조개비빔밥,35분,121,336.6 kcal,"[""바지락/모시조개"",""밥"",""깻잎"",""당근"",""오이"",""양파"",""무순""]"
5733,대구 중화식비빔밥,15분,508,495.3 kcal,"[""오징어"",""돼지고기"",""애호박"",""양파"",""피망"",""계란"",""밥"",""맛술"",""고추가루"",""간장"",""설탕"",""굴소스"",""마늘"",""후추"",""게살""]"
5732,춘천 막국수,25분,124,92.1 kcal,"[""오이"",""쌈무"",""방울토마토"",""메밀국수"",""황태포"",""참깨"",""키위"",""설탕"",""고추가루"",""고추장"",""간장"",""식초"",""마늘"",""냉면육수""]"
5731,설빙 퐁당치즈가래떡,분,223,1517.7 kcal,"[""가래떡"",""만두"",""떡갈비"",""청양고추"",""식빵"",""모짜렐라치즈"",""체다치즈"",""파마산치즈"",""파슬리""]"
5730,차돌박이고추장찌개,40분,1299,335.4 kcal,"[""차돌박이"",""감자"",""애호박"",""양파"",""대파"",""고추장"",""고추가루"",""미림"",""국간장"",""멸치액젓"",""소금"",""백설탕"",""마늘""]"
5729,얼갈이  꽁보리밥,20분,49,320.3 kcal,"[""보리쌀"",""백미"",""계란"",""부추"",""얼갈이"",""약고추장"",""참기름"",""고추가루"",""진간장"",""식초"",""참기름"",""소금"",""깨소금""]"
5728,아침 고등어,1분,127,253.6 kcal,"[""고등어"",""고추장"",""고추가루"",""간장"",""설탕"",""마늘"",""물엿"",""참기름"",""쪽파""]"
5727,아침 감자,5분,280,593.0 kcal,"[""감자"",""우유"",""소금"",""후추"",""슬라이스치즈"",""버터"",""소금"",""올리고당"",""햄"",""양파"",""마요네즈"",""설탕"",""후추"",""모닝빵""]"
5725,닭두루치기,40분,319,1388.6 kcal,"[""닭"",""양파"",""대파"",""당근"",""대파"",""양파"",""마늘"",""고추장"",""고추가루"",""간장"",""물엿"",""식용유""]"
5724,두부탕수,30분,538,465.6 kcal,"[""두부"",""전분"",""식용유"",""오이"",""당근"",""파프리카"",""레몬"",""식초"",""설탕"",""물전분""]"
5723,상추튀김,30분,78,Null,"[""김말이튀김"",""볼어묵"",""오징어"",""상추""]"
5722,사골들깨칼국수 by 신도칼국수,25분,38,Null,"[""건칼국수면"",""사골육수"",""멸치다시팩""]"
5721,누텔라피자,30분,72,424.7 kcal,"[""또띠아"",""딸기"",""블루베리"",""바나나"",""누텔라"",""황설탕"",""화이트와인"",""견과류"",""슈거파우더""]"
5720,하와이안 포케,30분,204,933.6 kcal,"[""밥"",""스리라차소스"",""마요네즈"",""냉동참치"",""생연어"",""아보카도"",""적양파"",""오이"",""김"",""대파"",""잣"",""버터"",""소금"",""간장"",""맛술"",""마늘"",""생강"",""고추냉이"",""참기름""]"
5719,갈치조림,40분,404,200.3 kcal,"[""무"",""감자"",""대파"",""갈치"",""설탕"",""고추가루"",""국간장"",""진간장"",""마늘"",""맛술"",""청주"",""후추"",""생강즙""]"
5718,전주 떡갈비,30분,203,368.5 kcal,"[""소고기"",""돼지고기"",""대파"",""치커리"",""방울토마토"",""양파"",""파마산치즈"",""매실액"",""간장"",""청주"",""참깨"",""참기름"",""후추"",""참기름"",""꿀"",""꿀"",""포도씨유"",""연겨자"",""식초"",""소금""]"
5717,양파장아찌,30분,406,173.2 kcal,"[""양파"",""간장"",""식초"",""설탕"",""다시마"",""청양고추""]"
5716,가벼운 듯 환상의 조합! 청포도 발사믹 샐러드,20분,184,Null,"[""양상추"",""청포도"",""루꼴라"",""리코타치즈"",""시판 발사믹 드레싱"",""올리브유""]"
5715,무알콜 시트러스 모히또,20분,227,142.1 kcal,"[""라임"",""오렌지 웻지"",""레몬 웻지"",""애플민트"",""백설탕"",""설탕시럽"",""탄산수"",""얼음""]"
5714,두부미역전,30분,351,110.2 kcal,"[""미역"",""쪽파"",""두부"",""계란"",""밀가루"",""소금"",""후추"",""간장"",""식초"",""고추가루""]"
5713,토마토소스덮밥,15분,557,471.3 kcal,"[""쥬키니호박"",""파프리카"",""닭가슴살"",""토마토소스"",""슈레드 치즈"",""밥"",""올리브유"",""소금"",""후추"",""파슬리""]"
5712,육즙가득 짬뽕 군만두,15분,28,Null,"[""군만두"",""해물믹스"",""양파"",""당근"",""양배추"",""대파"",""청양고추"",""마늘"",""고추가루"",""굴소스"",""설탕""]"
5711,완도 꼬마전복,50분,86,508.1 kcal,"[""꼬마전복"",""홍고추"",""계란"",""김가루"",""쪽파"",""간장"",""맛술"",""올리고당"",""다시마"",""대파"",""양파"",""생강"",""마늘"",""청양고추""]"
5709,라따뚜이,40분,510,472.7 kcal,"[""애호박"",""가지"",""토마토"",""토마토소스"",""파슬리"",""파마산치즈가루"",""올리브유""]"
5708,취나물밥,30분,202,133.9 kcal,"[""불린쌀"",""취나물"",""들기름"",""국간장"",""다시마물"",""간장"",""고추가루"",""깨소금"",""참기름""]"
5706,베트남반쎄오,40분,265,130.4 kcal,"[""반쎄오가루"",""소고기목심"",""부추"",""숙주"",""삶은녹두"",""간장"",""설탕"",""마늘"",""참기름"",""후추"",""양파"",""탈각새우"",""굴소스"",""식용유"",""멸치액젓"",""설탕"",""식초"",""라임"",""마늘"",""홍고추"",""부추""]"
5705,요거트 과일샐러드,15분,78,Null,"[""후지사과"",""청사과"",""자몽"",""딸기"",""그래놀라"",""민트잎""]"
5704,닭가슴살 한방부추찜,25분,64,Null,"[""닭가슴살"",""부추"",""삼계탕한방팩"",""깨""]"
5703,두부 티라미수,40분,256,Null,"[""두부"",""설탕"",""생크림"",""레몬즙"",""인스턴트커피"",""코코아파우더""]"
5702,쌈장볶음밥,20분,743,341.7 kcal,"[""삼겹살"",""밥"",""마늘"",""쌈장"",""고추"",""참기름"",""김""]"
5701,깍두기 볶음밥,20분,615,874.6 kcal,"[""깍두기"",""햄"",""밥"",""깍두기국물"",""간장"",""고추장"",""설탕"",""후추"",""소금"",""참기름""]"
5700,바나나 토스트,20분,318,580.7 kcal,"[""식빵"",""바나나"",""버터"",""시나몬가루"",""꿀"",""마스카포네치즈"",""메이플시럽"",""아이스크림""]"
5699,토마토해물떡볶이,35분,376,293.2 kcal,"[""떡볶이떡"",""토마토"",""양파"",""주꾸미"",""바지락/모시조개"",""마늘"",""올리브유"",""토마토케첩"",""고추가루"",""백설탕"",""바질"",""후추"",""파슬리""]"
5698,제철해물판모밀,30분,95,399.7 kcal,"[""메밀국수"",""새우"",""주꾸미"",""쪽파"",""무"",""토마토"",""무순"",""미림"",""레몬즙"",""얼음"",""고추냉이"",""육수"",""미림"",""쯔유"",""진간장"",""생강가루"",""대파"",""양파"",""건멸치"",""다포리"",""건다시마"",""가쓰오부시""]"
5697,구운 호박볶음,15분,155,77.5 kcal,"[""쥬키니호박"",""부추"",""양파"",""식용유"",""참기름"",""고추가루"",""마늘"",""설탕"",""간장"",""참깨"",""소금""]"
5696,팽이오징어볶음,15분,1342,288.2 kcal,"[""오징어"",""판어묵"",""양배추"",""팽이버섯"",""마늘"",""양파"",""대파"",""설탕"",""고추가루"",""간장"",""고추장"",""후추"",""청주"",""참기름""]"
5692,장어덮밥,20분,212,1112.3 kcal,"[""장어"",""생강"",""양파"",""쪽파"",""청주"",""후추"",""계란"",""다시마육수"",""간장"",""설탕"",""올리고당"",""청주"",""생강""]"
5691,두릅튀김,30분,172,1612.1 kcal,"[""두릅"",""튀김가루"",""식용유"",""튀김가루""]"
5690,비어캔치킨,120분,130,1349.2 kcal,"[""닭"",""카레가루"",""마늘"",""파슬리"",""황설탕"",""소금"",""후추"",""올리브유"",""맥주""]"
5688,피자김밥,30분,610,495.9 kcal,"[""김"",""밥"",""모짜렐라치즈"",""옥수수"",""소시지"",""양파"",""피망"",""토마토소스"",""소금"",""후추""]"
5687,백골뱅이탕,30분,141,55.4 kcal,"[""백골뱅이"",""모시조개"",""어묵"",""대파"",""청양고추"",""홍고추"",""다시마"",""소금"",""후추""]"
5686,생딸기컵케익,60분,47,1041.5 kcal,"[""딸기"",""밀가루"",""버터"",""설탕"",""계란"",""우유"",""생크림""]"
5685,낙지 연포탕,50분,380,42.0 kcal,"[""낙지"",""생새우"",""바지락/모시조개"",""무"",""된장"",""청양고추"",""홍고추"",""대파"",""미나리"",""마늘"",""생강"",""양파"",""소주"",""소금"",""후추""]"
5684,참치 타다끼 샐러드.,20분,55,Null,"[""생참치"",""샐러드채소"",""방울토마토"",""소금"",""후추"",""올리브유""]"
5683,마리네이드 스테이크,25분,34,Null,"[""스테이크용 고기"",""소금"",""후추"",""말린고추"",""진간장"",""올리브유"",""케이준파우더"",""갈릭 파우더"",""바질"",""월계수잎"",""넛맥 파우더"",""미림""]"
5682,갈릭마요치킨바베큐,75분,140,1717.6 kcal,"[""생닭"",""레몬"",""마요네즈"",""마늘"",""소금"",""후추"",""레몬즙"",""버터""]"
5681,롤샌드위치,15분,163,165.8 kcal,"[""버터식빵"",""슬라이스치즈"",""오이"",""사과"",""크림치즈""]"
5680,발사믹소스의 찹스테이크,15분,1046,211.1 kcal,"[""소고기"",""양파"",""피망"",""당근"",""브로콜리"",""발사믹식초"",""스테이크소스"",""맛술"",""물엿"",""후추""]"
5679,텐그릴 토스터,50분,51,1110.1 kcal,"[""삼겹살"",""치아바타"",""로메인"",""양파"",""토마토"",""쌈장"",""우유"",""슬라이스치즈""]"
5677,뉴질랜드 그린홍합,30분,84,179.0 kcal,"[""그린홍합"",""마요네즈"",""올리고당"",""레몬즙"",""마늘"",""파슬리"",""피자치즈"",""양파"",""파프리카"",""후추"",""양파"",""파프리카"",""마늘"",""청양고추"",""화이트와인"",""올리브유"",""토마토소스"",""후추"",""소금""]"
5676,닭날개 꼬치,80분,201,1022.5 kcal,"[""닭날개"",""우유"",""소금"",""후추"",""케첩"",""고추장"",""간장"",""핫소스"",""올리고당"",""마늘""]"
5675,맛있는 튀김 만드는법,분,226,Null,"[""식용유"",""박력분"",""맥주"",""얼음""]"
5674,호두파이,90분,239,812.5 kcal,"[""박력분"",""버터"",""계란"",""황설탕"",""소금"",""덧밀가루"",""호두"",""계란"",""황설탕"",""물엿"",""녹인버터"",""시나몬파우더""]"
5673,나폴리탄스파게티,20분,298,755.5 kcal,"[""스파게티면"",""양파"",""소시지"",""피망"",""양송이버섯"",""케첩"",""계란"",""소금"",""올리브유""]"
5672,구절판,30분,245,349.6 kcal,"[""간장"",""설탕"",""파"",""마늘"",""참기름"",""후추"",""양파"",""당근"",""계란"",""애호박"",""오이"",""소금"",""밀가루""]"
5671,밥통딸기초코케이크,60분,302,1021.2 kcal,"[""박력분"",""코코아파우더"",""베이킹파우더"",""계란"",""설탕"",""포도씨유"",""우유"",""딸기"",""생크림"",""녹인초코""]"
5670,미니언즈주먹밥,30분,291,368.6 kcal,"[""밥"",""계란"",""참치"",""마요네즈"",""치즈"",""김"",""참기름"",""소금""]"
5669,시금치롤,30분,229,516.6 kcal,"[""시금치"",""계란"",""노른자"",""우유"",""맥주"",""밀가루"",""소금"",""크림치즈"",""플레인요거트"",""마늘"",""고추가루"",""소금"",""후추"",""플레인요거트"",""마늘"",""소금""]"
5668,훈제연어 베이글 샌드위치,20분,115,534.8 kcal,"[""베이글"",""훈제연어"",""양파"",""토마토"",""크림치즈"",""계란"",""올리브유""]"
5667,만두부대찌개,20분,442,584.9 kcal,"[""만두"",""소시지"",""스팸"",""두부"",""양파""]"
5665,양념 팝콘치킨,15분,511,247.4 kcal,"[""고추장"",""올리고당"",""후추"",""케첩"",""마늘"",""생강"",""치킨"",""치킨파우더""]"
5664,소고기 미니 김밥,20분,831,470.1 kcal,"[""소고기"",""고추장"",""미림"",""후추"",""생강"",""마늘"",""김"",""밥""]"
5663,떡꼬치,20분,625,257.0 kcal,"[""떡"",""꼬치"",""식용유"",""깨"",""고추장"",""간장"",""케첩"",""설탕"",""올리고당""]"
5661,파스타토스트,25분,265,701.0 kcal,"[""식빵"",""숏파스타"",""양파"",""마늘"",""베이컨"",""토마토소스"",""모짜렐라치즈"",""후추""]"
5660,소떡소떡,20분,744,877.3 kcal,"[""비엔나소시지"",""떡볶이떡"",""백설탕"",""스위트칠리소스"",""토마토케첩"",""백설탕"",""올리고당"",""후추""]"
5659,비건피자 루꼴라피자,20분,30,208.2 kcal,"[""피타브레드"",""토마토소스"",""피자치즈"",""올리브유"",""소금"",""발사믹식초"",""후추"",""양파"",""블랙올리브""]"
5658,단호박 크림새우찜,45분,220,112.1 kcal,"[""단호박"",""손질새우"",""고추"",""양파"",""알프레도크림소스""]"
5657,게맛살부추스파게티,20분,242,1000.2 kcal,"[""스파게티면"",""소금"",""게맛살"",""부추"",""페페론치노"",""토마토소스"",""후추"",""치즈가루""]"
5656,감자조림,25분,2573,55.1 kcal,"[""감자"",""판어묵"",""대파"",""간장"",""물엿"",""맛술"",""마늘"",""참기름"",""참깨""]"
5653,프리미엄 게맛살,10분,121,589.4 kcal,"[""게맛살"",""김"",""밥"",""날치알"",""마요네즈"",""와사비"",""무순"",""오이"",""단무지""]"
5652,병아리 연유빵,150분,306,2865.6 kcal,"[""강력분"",""소금"",""우유"",""연유"",""버터"",""드라이 이스트"",""캔옥수수""]"
5650,닭똥집 튀김,60분,302,442.3 kcal,"[""닭똥집"",""고구마"",""치킨파우더"",""전분"",""청주"",""마늘"",""소금"",""후추"",""식용유"",""고추장"",""간장"",""케첩"",""물엿"",""설탕"",""간마늘"",""간장"",""굴소스"",""설탕"",""물엿"",""식초"",""참기름""]"
5648,김치찌개,20분,72,56.0 kcal,"[""묵은김치"",""돼지고기""]"
5647,청양고추 크림 파스타,20분,277,1028.5 kcal,"[""스파게티면"",""양송이버섯"",""마늘"",""청양고추"",""슬라이스햄"",""소금"",""후추"",""우유"",""생크림"",""슬라이스체다치즈"",""파슬리"",""올리브유""]"
5645,프라이드 피자,50분,239,Null,"[""호떡믹스"",""토마토소스"",""모짜렐라치즈"",""올리브"",""바질"",""식용유""]"
5643,중국식가지튀김,분,774,794.3 kcal,"[""가지"",""고추기름"",""파"",""건고추"",""청양고추"",""굴소스"",""간장"",""설탕"",""식초"",""계란"",""전분가루"",""소금"",""후추""]"
5642,장어 잡채,60분,47,206.2 kcal,"[""양념장어"",""우엉"",""표고버섯"",""홍고추"",""풋고추"",""양파"",""당근"",""부추"",""마늘"",""생강"",""깻잎"",""식용유"",""참기름"",""소금"",""진간장"",""설탕"",""맛술"",""청주"",""식용유"",""물엿""]"
5641,슈니첼&양송이소스,30분,187,5793.3 kcal,"[""돼지고기등심"",""계란"",""밀가루"",""빵가루"",""식용유"",""버터"",""생크림"",""소금"",""후추"",""양송이버섯"",""양파"",""생크림"",""화이트와인"",""밀가루"",""로즈마리"",""이태리파슬리""]"
5640,새우튀김,10분,232,98.7 kcal,"[""소금"",""새우"",""밀가루"",""계란"",""빵가루"",""칠리소스""]"
5639,고구마순나물 볶음,15분,183,28.4 kcal,"[""건고구마나물"",""마늘"",""파"",""간장"",""미림"",""들기름"",""깨""]"
5638,깍두기,120분,568,97.1 kcal,"[""무"",""천일염"",""까나리액젓"",""새우젓"",""고추가루"",""마늘"",""생강즙"",""설탕"",""쪽파"",""통깨"",""배즙"",""양파즙""]"
5637,토마토계란덮밥,15분,829,658.8 kcal,"[""토마토"",""쌀밥"",""계란"",""후추"",""미림"",""진간장"",""백설탕"",""식초"",""굴소스""]"
5636,레몬마요새우,45분,525,620.8 kcal,"[""대하새우"",""계란"",""밀가루"",""감자전분"",""밀가루"",""양상추"",""마요네즈"",""백설탕"",""레몬껍질"",""레몬즙"",""식초"",""플레인요거트"",""생크림""]"
5635,사과마멀레이드,40분,124,79.4 kcal,"[""사과"",""황설탕"",""레몬즙"",""계피가루""]"
5634,브로콜리소시지볶음,10분,2552,96.0 kcal,"[""브로콜리"",""소시지"",""마늘"",""간장"",""소금"",""후추""]"
5633,부추된장국,25분,85,363.6 kcal,"[""부추"",""바지락/모시조개"",""고추"",""표고버섯"",""된장""]"
5632,부추튀김,25분,73,761.3 kcal,"[""부추"",""당근"",""튀김가루"",""빵가루""]"
5630,백골뱅이,30분,80,66.7 kcal,"[""백골뱅이"",""아귀포"",""고추가루"",""마늘"",""식초"",""간장"",""설탕"",""파채""]"
5628,꿔바로우,30분,869,780.3 kcal,"[""돼지고기등심"",""찹쌀가루"",""전분가루"",""소금"",""후추"",""당근"",""양파"",""간장"",""설탕"",""식초"",""전분물""]"
5625,콩나물국,20분,639,44.6 kcal,"[""콩나물"",""대파"",""청양고추"",""국간장"",""액젓"",""마늘"",""소금"",""멸치"",""다시마""]"
5624,매운순대볶음,20분,606,433.5 kcal,"[""순대"",""당면"",""양배추"",""양파"",""청양고추"",""대파"",""깻잎"",""들깨가루"",""고추장"",""고추가루"",""간장"",""설탕"",""마늘"",""후추"",""참기름""]"
5623,도토리묵 무침,20분,732,193.9 kcal,"[""도토리묵"",""양파"",""당근"",""상추"",""간장"",""고추가루"",""매실청"",""설탕"",""파"",""마늘"",""참기름"",""깨""]"
5622,칼질고급 편,분,203,298.1 kcal,"[""표고버섯"",""무"",""당근"",""애호박""]"
5620,간단 닭개장,1시간분,1305,Null,"[""닭다리"",""토란대"",""쪽파"",""마늘"",""식용유"",""계란"",""간장"",""소금"",""액젓"",""생강"",""고추가루""]"
5619,고추장립,1시간분,137,77.3 kcal,"[""고추장"",""간장"",""미림"",""고추가루"",""파"",""마늘"",""립""]"
5618,미나리파스타,20분,168,985.1 kcal,"[""스파게티면"",""미나리"",""마늘"",""파마산치즈가루"",""올리브유"",""소금"",""후추"",""올리브유"",""잣""]"
5617,닭볶음탕,40분,326,791.9 kcal,"[""닭"",""감자"",""당근"",""대파"",""고추가루"",""고추장"",""양념간장"",""마늘"",""올리고당"",""청양고추"",""우유"",""후추""]"
5616,멜팅치즈제육철판,25분,923,646.3 kcal,"[""제육볶음용고기"",""양파"",""대파"",""제육볶음양념"",""고추장"",""마늘"",""백설탕"",""말린고추"",""고추가루"",""진간장"",""참기름"",""후추"",""치즈소스"",""우유"",""슬라이스치즈"",""모짜렐라치즈"",""후추""]"
5615,레터스샌드위치,15분,386,347.4 kcal,"[""식빵"",""양상추"",""슬라이스치즈"",""토마토"",""슬라이스햄"",""후추"",""마요네즈"",""마요네즈"",""레몬즙"",""백설탕""]"
5611,돈까스 국수,20분,265,770.9 kcal,"[""소면/라면"",""돈까스"",""다시마"",""국물용멸치"",""무"",""애호박"",""계란"",""국간장"",""소금""]"
5610,꼬시래기해초무침,30분,250,140.1 kcal,"[""염장 꼬시래기"",""양파"",""당근"",""설탕"",""마늘"",""식초"",""고추장"",""참기름"",""참깨""]"
5609,장아찌스팸주먹밥,15분,110,Null,"[""간장장아찌"",""스팸"",""밥"",""참깨"",""참기름""]"
5607,푸실리 바지락/모시조개 봉골레 파스타,20분,42,618.7 kcal,"[""푸실리파스타"",""바지락/모시조개"",""마늘"",""고추"",""올리브유""]"
5606,수제 귤청 에이드,25분,81,Null,"[""귤"",""설탕"",""스프라이트"",""얼음"",""소금""]"
5605,골뱅이 비빔라면,25분,401,88.7 kcal,"[""비빔면"",""골뱅이"",""깻잎"",""양파"",""사과"",""고추장"",""설탕"",""식초"",""참기름"",""깨""]"
5604,깻잎지,20분,462,42.5 kcal,"[""깻잎"",""간장"",""고추가루"",""올리고당"",""마늘"",""대파"",""청양고추""]"
5603,김치버터 파스타,10분,1639,450.7 kcal,"[""김치"",""면"",""버터"",""설탕"",""소금"",""후추"",""고추가루"",""치즈""]"
5602,계란 장조림,20분분,1946,520.9 kcal,"[""마늘"",""양파"",""계란"",""간장"",""미림"",""설탕""]"
5601,홈메이드 자루소바,10분,447,724.8 kcal,"[""메밀면"",""간장"",""미림"",""채소"",""가쓰오부시""]"
5600,소고기 비빔간장,10분,1677,300.6 kcal,"[""양파"",""마늘"",""소고기"",""후추"",""간장"",""미림"",""청주"",""설탕"",""소금""]"
5599,태국식고기덮밥,20분,262,847.3 kcal,"[""시금치"",""홍고추"",""청양고추"",""양파"",""돼지고기"",""쌀밥"",""계란"",""피쉬소스"",""마늘"",""설탕"",""굴소스"",""후추"",""바질""]"
5598,타마고산도,20분,407,306.8 kcal,"[""계란"",""식빵"",""맛술"",""혼다시"",""쯔유"",""설탕"",""소금"",""식용유"",""마요네즈""]"
5597,주꾸미초무침,20분,248,202.9 kcal,"[""주꾸미"",""청주"",""양파"",""미나리"",""당근"",""고추장"",""고추가루"",""식초"",""설탕"",""매실청"",""마늘"",""참기름""]"
5596,매운돈가쓰,40분,325,1429.3 kcal,"[""돼지고기등심"",""계란"",""밀가루"",""식빵"",""대파"",""쌀밥"",""고추가루"",""고추장"",""물엿"",""돈까스소스"",""굴소스"",""청양고추"",""후추"",""연겨자"",""후추"",""모짜렐라치즈""]"
5595,닭갈비전골,30분,575,485.3 kcal,"[""닭다리"",""양배추"",""양파"",""떡볶이떡"",""고구마"",""대파"",""슬라이스치즈"",""모짜렐라치즈"",""사골육수"",""고추가루"",""고추장"",""진간장"",""백설탕"",""물엿"",""미림"",""마늘"",""생강가루"",""후추""]"
5594,실버스타 통주물 에그팬,15분,138,Null,"[""에그팬"",""계란"",""우유"",""박력분"",""오일"",""코코아파우더"",""설탕"",""생크림"",""누텔라""]"
5593,육회 물회,15분,300,415.7 kcal,"[""육회용고기"",""비빔면"",""배"",""참기름"",""간장"",""마늘"",""설탕"",""올리고당"",""식초"",""냉면육수"",""소금"",""후추"",""깨소금""]"
5592,세발나물무침,5분,286,74.9 kcal,"[""세발나물"",""고추가루"",""설탕"",""국간장"",""식초"",""참깨"",""참기름""]"
5591,콩나물잡채,40분,1130,320.3 kcal,"[""콩나물"",""느타리버섯"",""시금치"",""당근"",""양파"",""당면"",""소금"",""후추"",""설탕"",""간장"",""참기름"",""참깨""]"
5590,계란 반숙 삶기 & 계란 껍질 쉽게 까기,15분,255,523.3 kcal,"[""계란"",""식초"",""소금""]"
5589,치즈 베이컨 말이,30분,1445,1277.3 kcal,"[""베이컨"",""슬라이스치즈"",""밥"",""참기름"",""깨"",""소금""]"
5588,이삭토스트,15분,894,769.4 kcal,"[""식빵"",""양배추"",""계란"",""치즈"",""슬라이스햄"",""버터"",""키위드레싱"",""마요네즈"",""설탕"",""올리고당"",""피클""]"
5587,스팸하트김밥,30분,1050,333.8 kcal,"[""스팸"",""밥"",""참기름"",""소금"",""후추"",""깨"",""카레가루""]"
5586,본 인 스테이크,5분,76,Null,"[""돼지고기"",""버터"",""타임"",""마늘"",""양파"",""양송이""]"
5584,벚꽃머랭쿠키,120분,213,66.0 kcal,"[""계란"",""슈거파우더"",""바닐라액"",""빨강색소"",""레몬즙""]"
